,R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,Gender
1572,Arnold Allen,Yaotzin Meza,Grant Waterman,2016-02-27,"London, England, United Kingdom",Red,False,Featherweight,3,1.0,0.0,0.0,5.166666666666667,3.0,1.8333333333333333,1.1666666666666667,35.0,13.166666666666664,2.0,1.6666666666666667,26.33333333333333,7.5,0.0,7.333333333333332,5.5,2.5,0.5,38.833333333333336,16.0,0.4283333333333334,1.3333333333333333,3.6666666666666665,1.0,0.35000000000000003,67.83333333333333,41.333333333333336,1.0,4.0,6.333333333333332,3.0,1.8333333333333333,0.8333333333333334,41.833333333333336,13.5,3.8333333333333335,3.333333333333333,35.833333333333336,10.0,0.16666666666666666,5.333333333333333,4.666666666666667,2.6666666666666665,0.3333333333333333,47.5,17.666666666666668,0.4416666666666667,1.5,1.1666666666666667,0.8333333333333334,0.36000000000000004,60.33333333333334,28.83333333333333,15.0,697.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,175.26,187.96,145.0,0.0,1.0,0.0,8.0,3.0,6.0,1.0,65.0,18.0,4.0,4.0,67.0,20.0,0.0,0.0,0.0,0.0,0.0,75.0,23.0,0.3,1.0,4.0,1.0,0.25,86.0,33.0,1.0,0.0,8.0,5.0,15.0,9.0,45.0,20.0,6.0,6.0,54.0,27.0,0.0,4.0,3.0,2.0,0.0,66.0,35.0,0.53,0.0,4.0,2.0,0.5,125.0,85.0,3.0,701.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Southpaw,172.72,177.8,145.0,35.0,22.0,1
1575,Daniel Omielanczuk,Jarjis Danho,Leon Roberts,2016-02-27,"London, England, United Kingdom",Red,False,Heavyweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,187.96,265.0,0.0,1.0,0.0,8.0,7.0,13.25,11.5,21.0,13.0,3.75,3.0,23.25,14.25,0.5,6.75,6.25,0.25,0.0,38.0,27.5,0.7225,0.25,2.0,0.75,0.1825,60.75,48.5,1.0,2.0,27.0,24.0,16.75,15.25,26.5,9.25,22.25,19.0,34.25,15.75,0.0,4.25,3.75,2.75,0.0,65.5,43.5,0.5325,0.0,3.0,1.5,0.3375,104.25,78.25,10.0,661.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Southpaw,182.88,187.96,247.0,32.0,33.0,1
1582,Chris Camozzi,Joe Riggs,Mario Yamasaki,2016-02-21,"Pittsburgh, Pennsylvania, USA",Red,False,Middleweight,3,0.0,1.0,0.0,2.363636363636364,1.7272727272727273,5.636363636363638,3.363636363636364,13.636363636363635,5.636363636363638,10.272727272727273,6.0,26.181818181818183,12.363636363636365,0.09090909090909093,1.0,0.9090909090909092,1.181818181818182,0.18181818181818185,29.54545454545455,15.0,0.4654545454545456,0.18181818181818185,1.9090909090909087,1.181818181818182,0.6390909090909092,37.54545454545455,22.63636363636364,1.0,6.0,4.2727272727272725,2.727272727272727,5.181818181818182,3.636363636363636,15.363636363636365,5.0,2.727272727272727,2.0,16.545454545454547,6.2727272727272725,0.2727272727272727,2.4545454545454546,1.6363636363636365,0.9090909090909092,0.3636363636363637,23.272727272727273,10.636363636363637,0.4663636363636364,0.5454545454545454,2.272727272727273,0.6363636363636364,0.2072727272727273,50.0,34.63636363636363,18.0,361.7272727272728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,Southpaw,182.88,177.8,185.0,0.0,1.0,0.0,11.714285714285715,8.571428571428571,11.0,7.5,97.0,39.714285714285715,1.0,0.7857142857142857,81.42857142857143,26.42857142857143,0.0,15.857142857142858,13.0,0.2857142857142857,0.07142857142857142,109.0,48.0,0.4614285714285714,0.42857142857142855,1.4285714285714286,0.21428571428571427,0.05357142857142857,122.78571428571428,60.14285714285714,4.0,7.0,13.571428571428573,8.285714285714286,11.142857142857142,7.7142857142857135,72.14285714285714,27.357142857142854,3.4285714285714284,2.2857142857142856,61.5,18.785714285714285,0.07142857142857142,11.642857142857142,10.285714285714286,1.3571428571428572,0.07142857142857142,86.7142857142857,37.357142857142854,0.4528571428571429,0.35714285714285715,4.214285714285714,1.5,0.3871428571428571,100.07142857142857,48.42857142857143,36.0,710.2857142857142,0.0,0.0,2.0,3.0,0.0,1.0,1.0,7.0,Orthodox,187.96,193.04,185.0,33.0,29.0,1
1592,Roy Nelson,Jared Rosholt,Herb Dean,2016-02-06,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,0.0,3.0,0.0,7.7142857142857135,6.142857142857142,10.0,7.2857142857142865,27.0,8.428571428571429,14.714285714285715,10.857142857142858,39.0,15.857142857142858,0.0,5.0,4.571428571428571,3.1428571428571432,0.0,51.714285714285715,26.57142857142857,0.5371428571428571,0.14285714285714285,4.142857142857143,1.8571428571428568,0.37857142857142856,103.0,72.71428571428571,3.0,1.0,6.857142857142858,4.428571428571429,7.0,4.0,29.714285714285715,10.142857142857142,3.7142857142857135,3.0,32.42857142857143,11.714285714285715,0.42857142857142855,1.1428571428571428,1.0,0.2857142857142857,0.0,40.42857142857143,17.142857142857142,0.46,0.0,1.5714285714285714,0.5714285714285714,0.25,66.0,40.42857142857143,19.0,784.7142857142858,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,Orthodox,187.96,190.5,265.0,3.0,0.0,0.0,3.8,2.533333333333333,8.6,4.266666666666667,48.6,15.066666666666665,3.0,2.333333333333333,54.0,17.266666666666666,0.5333333333333333,2.4,1.8666666666666667,0.4666666666666667,0.0,60.2,21.66666666666667,0.38666666666666666,0.06666666666666668,2.2666666666666666,0.5333333333333333,0.13733333333333336,70.06666666666666,30.93333333333333,3.0,8.0,15.0,12.2,19.466666666666665,14.4,70.93333333333334,35.4,1.2,1.0666666666666669,71.26666666666667,33.666666666666664,0.13333333333333333,5.333333333333333,5.0,0.4666666666666667,0.0,91.6,50.86666666666667,0.512,0.0,1.8,0.7333333333333333,0.13133333333333333,103.2,61.86666666666667,34.0,593.5333333333333,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Orthodox,182.88,182.88,263.0,29.0,39.0,1
1593,Ovince Saint Preux,Rafael Feijao,Yves Lavigne,2016-02-06,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,2.0,0.0,0.0,2.75,1.75,5.25,4.0,33.0,12.0,2.75,2.25,36.5,15.25,0.25,1.75,1.25,0.0,0.0,41.0,18.25,0.4825,0.0,0.0,0.0,0.0,44.5,21.5,1.0,3.0,8.25,6.5,7.5,5.5,45.0,18.5,16.75,13.0,51.5,22.0,0.25,9.5,8.5,0.75,0.0,69.25,37.0,0.535,0.0,7.75,3.75,0.25,102.25,64.25,8.0,473.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,185.42,185.42,205.0,1.0,0.0,0.0,5.875,4.125,3.875,2.125,33.625,13.625,3.875,2.875,33.0,12.75,0.25,2.5,1.75,0.875,0.125,41.375,18.625,0.5425,0.25,1.625,0.625,0.3125,45.25,22.375,4.0,2.0,4.75,2.875,4.125,3.125,21.5,8.875,8.75,6.375,22.75,10.625,0.0,6.875,4.875,2.0,0.0,34.375,18.375,0.53,0.25,5.125,1.875,0.1625,55.875,36.875,17.0,487.125,0.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,Southpaw,190.5,203.2,205.0,35.0,32.0,1
1594,Joseph Benavidez,Zach Makovsky,John McCarthy,2016-02-06,"Las Vegas, Nevada, USA",Red,False,Flyweight,3,1.0,0.0,0.0,6.8,4.2,3.2,2.2,54.6,20.0,9.0,6.4,52.0,17.6,0.0,8.0,6.8,3.0,0.6,66.8,28.6,0.45,0.2,11.2,3.6,0.37,91.0,50.6,2.0,2.0,8.6,6.2,12.2,7.2,52.8,15.0,7.4,4.8,57.8,16.0,0.0,6.0,4.8,1.6,0.4,72.4,27.0,0.3680000000000001,0.2,2.8,1.2,0.37200000000000005,115.0,66.8,15.0,900.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,Southpaw,162.56,162.56,125.0,0.0,4.0,0.0,18.666666666666668,10.5,8.833333333333334,5.916666666666668,106.75,34.583333333333336,5.666666666666668,3.5,87.91666666666669,24.16666666666667,0.3333333333333333,14.666666666666664,9.333333333333334,2.083333333333333,0.08333333333333333,121.25,44.0,0.36000000000000004,0.3333333333333333,4.0,1.1666666666666667,0.2341666666666667,132.58333333333334,54.0,4.0,2.0,13.166666666666664,9.0,9.083333333333334,5.666666666666668,61.83333333333334,21.166666666666668,2.333333333333333,1.8333333333333333,54.41666666666666,15.666666666666664,0.08333333333333333,5.666666666666668,4.0,0.3333333333333333,0.0,73.25,28.66666666666667,0.4233333333333334,0.0,3.25,0.9166666666666666,0.16416666666666666,81.83333333333333,36.25,30.0,697.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,10.0,Southpaw,162.56,165.1,125.0,32.0,31.0,1
1597,Joshua Burkman,KJ Noons,John McCarthy,2016-02-06,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,2.0,0.0,0.0,16.8,8.6,0.6,0.6,70.2,25.0,0.8,0.4,45.0,12.0,0.2,9.8,5.4,0.0,0.0,71.6,26.0,0.462,0.0,0.0,0.0,0.0,74.6,29.0,2.0,3.0,8.2,5.4,1.6,1.2,77.6,26.2,7.0,4.4,70.0,19.0,0.0,8.0,7.4,1.2,0.0,86.2,31.8,0.39799999999999996,0.2,4.4,2.0,0.394,98.6,42.4,10.0,465.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,177.8,182.88,155.0,6.0,0.0,0.0,7.3076923076923075,4.769230769230768,13.461538461538463,8.538461538461537,49.0,17.0,5.384615384615384,3.9230769230769234,50.769230769230774,16.23076923076923,0.15384615384615385,9.76923076923077,8.461538461538463,0.6153846153846154,0.07692307692307693,67.84615384615384,29.461538461538463,0.4976923076923077,0.3076923076923077,5.384615384615384,2.0769230769230766,0.44615384615384623,77.15384615384616,38.07692307692308,2.0,8.0,9.846153846153848,7.0,14.0,9.461538461538463,51.384615384615394,20.30769230769231,5.846153846153847,4.615384615384615,55.384615384615394,22.538461538461537,0.15384615384615385,6.0,4.846153846153847,0.7692307692307693,0.2307692307692308,71.23076923076924,34.384615384615394,0.4538461538461539,0.6923076923076923,3.3076923076923075,0.9230769230769232,0.27461538461538465,103.92307692307692,65.15384615384616,33.0,691.5384615384614,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,Orthodox,177.8,182.88,170.0,33.0,35.0,1
1600,Noad Lahat,Diego Rivas,Mark Smith,2016-02-06,"Las Vegas, Nevada, USA",Blue,False,Featherweight,3,0.0,1.0,0.0,4.0,2.0,3.0,2.0,27.0,8.0,10.0,5.0,33.0,10.0,0.0,3.0,3.0,6.0,3.0,40.0,15.0,0.37,0.0,3.0,2.0,0.66,77.0,46.0,1.0,0.0,10.0,8.0,3.0,2.0,39.0,10.0,5.0,5.0,35.0,7.0,0.0,2.0,2.0,6.0,1.0,47.0,17.0,0.36,0.0,6.0,2.0,0.33,86.0,53.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,175.26,145.0,0.0,2.0,0.0,7.666666666666668,4.333333333333333,13.333333333333336,9.666666666666666,47.66666666666666,16.0,10.0,7.333333333333332,56.0,23.0,0.0,7.333333333333332,5.666666666666668,2.0,1.0,71.0,33.0,0.4666666666666666,1.0,7.333333333333332,1.6666666666666667,0.18666666666666668,104.66666666666669,64.33333333333333,2.0,1.0,5.666666666666668,2.6666666666666665,4.333333333333333,2.0,41.66666666666666,14.333333333333336,2.6666666666666665,0.6666666666666666,40.0,11.666666666666664,0.3333333333333333,3.0,2.6666666666666665,2.0,0.6666666666666666,48.66666666666666,17.0,0.3133333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.26666666666666666,62.66666666666666,28.0,7.0,653.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,Orthodox,175.26,175.26,145.0,24.0,31.0,1
1603,Anthony Johnson,Ryan Bader,Keith Peterson,2016-01-30,"Newark, New Jersey, USA",Red,False,Light Heavyweight,5,0.0,5.0,0.0,5.294117647058823,3.647058823529412,5.294117647058823,3.4705882352941178,50.529411764705884,15.058823529411766,13.705882352941178,9.588235294117649,58.411764705882355,19.823529411764707,0.35294117647058826,5.8235294117647065,4.647058823529412,2.0,0.0,69.52941176470588,28.117647058823533,0.3929411764705883,0.29411764705882354,5.705882352941178,2.411764705882353,0.28705882352941176,95.23529411764706,51.411764705882355,5.0,4.0,6.411764705882352,3.7647058823529416,2.8823529411764706,1.7058823529411764,51.17647058823529,12.294117647058822,2.0588235294117645,1.4117647058823528,46.29411764705882,9.352941176470589,0.17647058823529413,3.4117647058823533,2.294117647058824,0.17647058823529413,0.0,56.11764705882353,15.411764705882351,0.2858823529411765,0.29411764705882354,1.5294117647058822,0.35294117647058826,0.14705882352941174,62.941176470588225,22.117647058823533,41.0,643.4117647058823,1.0,0.0,1.0,8.0,3.0,1.0,0.0,13.0,Orthodox,187.96,187.96,205.0,0.0,1.0,0.0,4.1875,3.0625,5.125,3.5625,32.75,12.5,8.5625,5.4375,37.5,14.625,0.75,4.75,3.8125,0.5,0.0625,46.4375,21.5,0.485625,0.3125,1.875,1.125,0.305,66.9375,39.625,3.0,5.0,3.5,1.5,2.625,1.5,25.0,6.875,3.5625,2.75,23.25,6.4375,0.0,4.4375,3.1875,0.625,0.0625,31.1875,11.125,0.321875,0.75,1.75,0.375,0.085625,45.1875,24.5625,29.0,401.4375,1.0,0.0,0.0,2.0,9.0,0.0,0.0,11.0,Orthodox,187.96,198.12,205.0,32.0,31.0,1
1612,Alex Caceres,Masio Fullen,Gary Copeland,2016-01-30,"Newark, New Jersey, USA",Red,False,Featherweight,3,1.0,0.0,0.0,6.5,5.0,17.0,7.5,48.5,12.5,2.0,1.0,60.5,16.0,0.0,0.5,0.0,0.0,0.0,67.5,21.0,0.65,0.0,1.0,0.5,0.25,79.5,31.0,1.0,1.0,6.0,4.0,12.5,5.5,37.0,13.0,0.0,0.0,36.5,11.0,0.0,7.0,3.5,0.5,0.0,49.5,18.5,0.185,1.0,5.0,1.5,0.61,51.0,20.0,4.0,500.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,177.8,177.8,145.0,3.0,0.0,0.0,12.5,9.166666666666666,4.083333333333333,3.333333333333333,69.25,33.083333333333336,5.083333333333333,3.4166666666666665,59.33333333333334,25.25,0.08333333333333333,6.583333333333332,5.416666666666668,1.1666666666666667,0.75,78.41666666666667,39.833333333333336,0.4575000000000001,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,92.91666666666669,52.91666666666666,2.0,7.0,7.833333333333332,4.583333333333333,3.25,2.583333333333333,49.41666666666666,16.583333333333332,6.0,3.6666666666666665,46.08333333333334,14.583333333333336,0.25,4.75,3.6666666666666665,2.0,0.4166666666666667,58.66666666666666,22.83333333333333,0.4383333333333334,0.5833333333333334,5.666666666666668,2.333333333333333,0.4066666666666667,84.66666666666667,44.33333333333334,30.0,670.5,0.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,Southpaw,177.8,185.42,145.0,29.0,27.0,1
1614,Damon Jackson,Levan Makashvili,Gasper Oliver,2016-01-30,"Newark, New Jersey, USA",Draw,False,Featherweight,3,1.0,0.0,0.0,12.5,8.5,14.0,9.5,39.0,16.5,8.0,6.0,37.5,13.5,0.0,11.0,10.0,2.5,0.0,61.0,32.0,0.515,0.0,10.5,4.5,0.39,97.0,64.5,1.0,1.0,10.0,9.0,7.5,6.5,47.5,18.0,0.0,0.0,30.5,4.5,0.0,14.5,11.0,0.5,0.0,55.0,24.5,0.46,0.5,7.0,1.5,0.15,65.5,33.0,6.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,172.72,172.72,145.0,2.0,0.0,0.0,5.5,2.5,6.0,3.5,23.5,7.5,1.5,1.5,23.5,8.0,0.0,2.0,2.0,0.0,0.0,31.0,12.5,0.39,0.0,4.5,1.5,0.375,36.5,17.5,0.0,2.0,9.5,7.0,6.5,5.5,24.5,11.5,0.0,0.0,20.0,8.5,0.0,1.5,1.5,0.0,0.0,31.0,17.0,0.615,1.5,0.0,0.0,0.0,38.0,24.0,3.0,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,180.34,180.34,145.0,27.0,27.0,1
1615,Anthony Rocco Martin,Felipe Olivieri,Liam Kerrigan,2016-01-30,"Newark, New Jersey, USA",Red,False,Lightweight,3,0.0,0.0,0.0,6.9230769230769225,4.823529411764706,6.333333333333332,4.2,44.0,15.0,6.5,4.333333333333333,48.66666666666666,17.576923076923073,0.125,4.454545454545454,3.583333333333333,1.0,0.0,62.45454545454545,28.11111111111111,0.455,0.3333333333333333,2.0,1.0,0.3,86.4,47.04,0.0,0.0,6.8,4.5,5.875,3.6666666666666665,43.14285714285715,14.384615384615385,4.714285714285714,3.0,46.125,14.8,0.0,4.75,3.7222222222222223,0.6666666666666666,0.0,59.66666666666666,25.0,0.415,0.25,2.375,0.8461538461538461,0.2371428571428572,81.83333333333333,43.0,0.0,606.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,182.88,155.0,1.0,0.0,0.0,2.75,2.25,5.0,3.25,35.25,13.5,0.0,0.0,31.5,8.75,0.0,6.0,5.75,1.5,0.0,40.25,16.75,0.34,1.0,4.0,0.75,0.3425,46.0,22.0,1.0,3.0,14.25,10.25,6.75,5.75,38.25,15.25,0.25,0.25,22.0,5.0,0.0,9.0,6.0,1.5,0.0,45.25,21.25,0.3675,0.75,1.25,0.75,0.29000000000000004,54.0,29.75,8.0,530.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,185.42,170.0,30.0,26.0,1
1616,TJ Dillashaw,Dominick Cruz,Herb Dean,2016-01-17,"Boston, Massachusetts, USA",Blue,True,Bantamweight,5,0.0,3.0,0.0,26.0,18.0,12.666666666666664,11.0,107.33333333333331,38.66666666666666,11.0,9.0,96.33333333333331,34.0,0.0,8.666666666666666,6.666666666666668,3.0,0.3333333333333333,131.0,58.66666666666666,0.5366666666666666,0.3333333333333333,11.333333333333336,5.333333333333333,0.6066666666666667,169.0,89.66666666666669,3.0,0.0,19.666666666666668,12.0,16.666666666666668,10.666666666666666,102.33333333333331,27.66666666666667,0.0,0.0,89.66666666666669,20.33333333333333,0.0,9.666666666666666,6.0,0.0,0.0,119.0,38.333333333333336,0.28,0.0,3.6666666666666665,0.6666666666666666,0.12,155.0,68.66666666666667,11.0,1020.3333333333335,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Orthodox,172.72,172.72,135.0,0.0,4.0,0.0,13.6,10.3,12.5,8.2,127.4,49.5,16.1,11.8,129.4,48.7,0.5,13.0,10.5,1.9,0.0,156.0,69.5,0.411,1.1,3.6,1.4,0.363,178.2,88.7,4.0,2.0,12.9,6.5,6.5,3.7,91.8,27.0,1.0,0.7,78.9,19.2,0.1,7.5,5.7,0.0,0.0,99.3,31.4,0.35100000000000003,0.2,1.9,0.0,0.0,104.4,36.1,28.0,717.6,4.0,0.0,0.0,2.0,5.0,1.0,0.0,8.0,Orthodox,167.64,170.18,125.0,30.0,29.0,1
1618,Travis Browne,Matt Mitrione,Gary Forman,2016-01-17,"Boston, Massachusetts, USA",Red,False,Heavyweight,3,1.0,0.0,0.0,2.6153846153846154,1.9230769230769231,3.692307692307693,2.1538461538461537,35.46153846153846,16.153846153846153,4.230769230769232,3.692307692307693,36.46153846153846,16.23076923076923,0.6153846153846154,4.307692307692308,3.8461538461538463,0.15384615384615385,0.0,43.384615384615394,22.0,0.5407692307692308,0.3076923076923077,0.07692307692307693,0.0,0.0,47.46153846153846,25.538461538461537,5.0,4.0,3.8461538461538463,2.0769230769230766,3.2307692307692313,2.3076923076923075,39.07692307692308,10.692307692307693,2.3846153846153846,2.0,37.153846153846146,10.153846153846152,0.07692307692307693,3.692307692307693,2.769230769230769,0.6153846153846154,0.07692307692307693,44.69230769230769,15.0,0.3838461538461537,0.2307692307692308,2.0,0.8461538461538461,0.3184615384615385,52.846153846153854,21.69230769230769,20.0,341.3076923076923,0.0,0.0,0.0,1.0,8.0,0.0,0.0,9.0,Switch,190.5,200.66,265.0,1.0,0.0,0.0,5.75,4.0,4.25,3.4166666666666665,34.25,11.5,8.333333333333334,5.916666666666668,36.5,13.166666666666664,0.4166666666666667,4.583333333333333,3.6666666666666665,1.25,0.0,46.83333333333334,20.83333333333333,0.5058333333333334,0.16666666666666666,0.9166666666666666,0.6666666666666666,0.3466666666666667,52.25,25.66666666666667,3.0,4.0,6.416666666666668,5.333333333333333,11.0,8.333333333333334,35.916666666666664,17.916666666666668,2.333333333333333,1.6666666666666667,35.083333333333336,16.25,0.3333333333333333,7.75,6.333333333333332,0.25,0.08333333333333333,49.25,27.91666666666667,0.5458333333333333,0.25,1.4166666666666667,0.25,0.055,62.41666666666666,40.333333333333336,20.0,427.41666666666674,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,Orthodox,198.12,200.66,255.0,37.0,33.0,1
1624,Paul Felder,Daron Cruickshank,Steve Rita,2016-01-17,"Boston, Massachusetts, USA",Red,False,Lightweight,3,3.0,0.0,0.0,13.916666666666664,7.833333333333332,6.75,4.416666666666667,67.33333333333333,21.166666666666668,4.5,3.5,58.83333333333334,16.5,0.4166666666666667,5.833333333333332,4.75,0.5,0.16666666666666666,78.58333333333333,29.08333333333333,0.3875,0.16666666666666666,2.9166666666666665,1.25,0.3016666666666667,85.75,34.916666666666664,2.0,6.0,9.5,6.166666666666668,4.333333333333333,2.0,61.0,24.0,4.666666666666667,3.083333333333333,51.16666666666666,15.5,0.0,9.333333333333334,7.416666666666668,1.0833333333333333,0.08333333333333333,70.0,29.08333333333333,0.4350000000000001,0.75,1.3333333333333333,0.5,0.3125,83.25,39.66666666666666,27.0,592.75,0.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,Switch,172.72,182.88,155.0,2.0,0.0,0.0,11.75,8.25,12.5,8.75,96.0,31.5,11.25,7.5,94.5,27.75,0.25,13.5,11.75,0.25,0.0,119.75,47.75,0.4125,0.0,0.5,0.25,0.25,129.75,56.75,2.0,2.0,18.0,13.75,4.0,2.5,79.0,38.75,5.25,2.75,56.75,19.25,0.25,13.5,11.0,1.75,0.25,88.25,44.0,0.495,0.0,5.0,1.75,0.3425,101.0,54.0,11.0,782.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Orthodox,180.34,177.8,155.0,30.0,31.0,1
